Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,species_binom,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,SN_total_0_30,SP_total_0_30,SOC_total_0_30,CEC_total_0_30,AP_total_0_30,NPP,MAT,PPT,AET,precipitation_seasonality,temp_seasonality
3607,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_moluccana,-33.619,150.738,13.269,0.515,NA,25.76504854,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3608,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_moluccana,-33.619,150.738,12.638,0.508,NA,24.87795276,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3609,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_moluccana,-33.619,150.738,11.239,0.466,NA,24.11802575,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3574,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.619,150.738,14.126,0.518,NA,27.27027027,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3575,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.619,150.738,16.975,0.632,NA,26.85917722,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3578,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.619,150.738,19.855,0.817,NA,24.30232558,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3579,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.619,150.738,16.8,0.692,NA,24.27745665,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3584,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.619,150.738,14.628,0.492,NA,29.73170732,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3585,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.619,150.738,17.409,0.581,NA,29.96385542,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3590,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.619,150.738,14.298,0.572,NA,24.9965035,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3591,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.619,150.738,15.638,0.567,NA,27.58024691,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3592,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.619,150.738,16.605,0.589,NA,28.19185059,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3593,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.619,150.738,14.26,0.54,NA,26.40740741,NA,NA,0.136,0.03,1.227,15.492,7.793,11632,17.849,780.781,727.466675,33.18226624,440.2091675
3940,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,23.918214,0.816268,502.282494,29.3019131,21,615.340175,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3945,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,21.085298,0.945363,480.7447944,22.30391712,22.8,508.5293103,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3965,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,22.71,0.947223,522.33,23.97534688,23,551.4329783,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3924,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,21.1875,1.881847,488.371875,11.25888555,23.05,259.517312,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3942,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,20.699659,1.113391,479.1971059,18.59154511,23.15,430.3942693,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3954,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,21.39,1.341985,532.611,15.93907532,24.9,396.8829756,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3896,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,20.98758,1.075921,528.887016,19.50661805,25.2,491.5667749,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3894,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,21.197712,0.991605,538.4218848,21.37717337,25.4,542.9802036,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3961,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,20.24,1.007068,520.168,20.09794771,25.7,516.517256,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3909,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,19.981532,1.060844,525.5142916,18.83550456,26.3,495.3737699,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3926,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.757,1.364635,477.6633,13.01227068,26.9,350.0300813,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3898,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,20.16021,1.305875,550.373733,15.43808557,27.3,421.4597362,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3948,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.4846,0.954557,489.5688,18.31697845,28,512.8753966,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3938,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.229961,1.05467,483.3004061,16.33682669,28.05,458.2479885,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3906,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,18.546228,1.176041,531.3494322,15.77005223,28.65,451.8119965,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3950,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.831026,0.827127,483.0504462,20.34878078,28.7,584.0100084,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3967,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.7,1.01973,511.53,17.35753582,28.9,501.6327851,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3928,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.7895,1.259704,487.734975,13.32813105,29.05,387.1822071,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3895,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.936467,0.84613,525.5384831,21.19824022,29.3,621.1084385,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3900,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,18.490394,1.013178,541.7685442,18.24989686,29.3,534.721978,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3947,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.366232,0.82222,487.7137136,19.90493055,29.8,593.1669305,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3952,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.176272,0.718527,489.332228,22.5131025,30.25,681.0213506,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3963,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.67,0.914946,506.768,18.21965449,30.4,553.8774966,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3944,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,15.754035,0.764898,482.5986002,20.59625597,30.633333,630.9319677,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3930,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,15.131,1.142398,488.7313,13.24494616,32.3,427.8117609,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3969,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,15.6,0.935281,503.88,16.67947922,32.3,538.7471787,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3957,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.13,0.958062,530.677,16.83607115,32.9,553.9067409,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3902,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,15.873637,1.212955,525.4173847,13.08674848,33.1,433.1713746,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3936,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,14.913,1.975166,505.5507,7.550251473,33.9,255.9535249,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3907,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,15.54273,0.798816,528.45282,19.45720917,34,661.5451118,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3922,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,14.0045,1.079217,490.857725,12.97653762,35.05,454.8276436,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3904,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,15.118902,0.970052,542.7685818,15.58566139,35.9,559.5252438,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3918,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,13.427,0.899022,484.7147,14.93511838,36.1,539.1577737,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3920,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,12.681,0.984252,492.0228,12.88389559,38.8,499.8951488,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3914,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,11.74,0.940331,486.036,12.4849654,41.4,516.8775676,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3933,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,10.775,0.854598,481.6425,12.60826728,44.7,563.5895474,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3959,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,11.15,1.519419,499.52,7.338331296,44.8,328.7572421,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3916,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,10.837,0.772633,498.502,14.02606412,46,645.1989496,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3972,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,20.77281,1.14373,489.1996755,18.16233726,23.55,427.7230426,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3960,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,21.57,0.974175,519.837,22.1418123,24.1,533.6176765,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3966,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,20.935,0.855972,509.76725,24.45757572,24.35,595.5419687,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3971,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,18.747963,1.040271,480.885251,18.02219133,25.65,462.2692077,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3980,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,20.721974,0.897498,550.1684097,23.08860187,26.55,613.0023796,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3975,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,18.118076,0.856676,485.5644368,21.14927464,26.8,566.8005603,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3911,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,19.665066,0.651051,528.9902754,30.20510836,26.9,812.5174148,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3939,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.848034,0.668987,480.1121146,26.67919407,26.9,717.6703204,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3990,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,18.201581,0.745253,489.6225289,24.42335824,26.9,656.9883367,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
4007,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.660949,0.732876,475.9625756,24.09814075,26.95,649.4448932,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3974,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.558336,0.822332,474.660344,21.35188221,27.033333,577.2125419,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3981,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,20.588883,0.862316,558.9881735,23.8762623,27.15,648.2405214,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3978,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.684669,0.826575,482.7914637,21.3951172,27.3,584.0866996,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3890,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.219505,0.846233,470.9534618,20.34842059,27.35,556.5293031,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3979,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.938033,0.769076,495.0897108,23.32413572,27.6,643.7461458,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
4002,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.206321,0.725137,477.4754078,23.72837271,27.75,658.4623426,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
4005,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.373313,0.769111,482.1094358,22.58882398,27.75,626.8398654,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3995,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.104831,0.661651,478.0800265,25.85174208,27.95,722.5561912,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3994,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.081308,0.79105,478.276624,21.59320903,28,604.6098527,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3987,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,18.217549,0.8415,516.4675142,21.64889958,28.35,613.7463032,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3982,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,19.519646,0.727144,555.3339287,26.84426468,28.45,763.7193303,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
4003,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.134639,0.707701,488.3372115,24.21169251,28.5,690.0332365,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3943,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.936267,0.553238,486.0708629,30.61298573,28.7,878.5926905,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3958,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,18.385,0.860854,531.3265,21.35669928,28.9,617.2086091,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3886,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.154123,0.817828,496.6118609,20.97522095,28.95,607.2326465,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3997,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.352723,0.74364,473.4113309,21.99010677,28.95,636.6135911,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3989,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.599375,0.708644,483.0418125,23.42413821,29.1,681.642422,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
4001,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.703174,0.629892,486.0623634,26.51752046,29.1,771.6598455,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
4006,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.815064,0.713065,489.3183624,23.5813902,29.1,686.2184547,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
4000,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.538808,0.688686,482.9331936,24.01501991,29.2,701.2385813,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3882,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.521051,0.745366,483.2407418,22.16501826,29.25,648.3267841,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3968,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.115,0.810157,502.32525,21.12553493,29.35,620.0344501,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3884,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.587978,0.803402,487.6865532,20.64717041,29.4,607.02681,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3955,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,18.1,0.837844,533.95,21.60306692,29.5,637.2904741,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3956,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.92,0.862907,528.64,20.76701197,29.5,612.6268532,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3962,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.565,0.862233,525.1935,20.37152371,29.9,609.1085588,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3964,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.17,0.637272,515.1,26.94296941,30,808.2890822,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3869,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.023,0.792002,511.54115,21.49363259,30.05,645.8836594,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3883,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,15.715482,0.637211,473.0360082,24.66291699,30.1,742.3538015,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3905,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.477187,0.631888,529.5587661,27.65867844,30.3,838.0579566,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3873,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.469,0.776988,500.6576,21.19595155,30.4,644.356927,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3984,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,17.264405,0.69731,526.5643525,24.7585794,30.5,755.1366716,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3992,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,15.711082,0.639896,479.188001,24.55255542,30.5,748.8529402,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3996,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,15.777215,0.71954,481.2050575,21.9268074,30.5,668.7676258,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3983,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,18.314623,0.694793,560.4274638,26.3598266,30.6,806.6106938,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
3879,Crous_2019,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_tereticornis,-33.6167,150.7333,16.164,0.743887,496.2348,21.72910671,30.7,667.0835759,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.45840836,439.668457
