Unique_ID,dataset_id,lat_deg,long_deg,family,genus,species_binom,woodiness,reclass_life_history,putative_BNF,myc_type,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,LATLONG,latlong_unique,SN_total_0_30,SP_total_0_30,SOC_total_0_30,CEC_total_0_30,AP_total_0_30,ETa,NPP,MAT_C,PPT_mm,PrecipSeasonality_WorldClim30s1,TempSeasonality_WorldClim30s1
1466,Caldwell_2016,-37.983,145.8,Fabaceae,Acacia,Acacia genistifolia,woody,long,1,EcM-AM,14.6,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
1467,Caldwell_2016,-37.983,145.8,Fabaceae,Acacia,Acacia genistifolia,woody,long,1,EcM-AM,12,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
1468,Caldwell_2016,-37.983,145.8,Fabaceae,Acacia,Acacia genistifolia,woody,long,1,EcM-AM,14.8,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
2016,Schulze_2014,-29.9958333,119.6266667,Fabaceae,Acacia,Acacia hemiteles,woody,long,1,EcM-AM,15.961,0.398,517.141,40.10301508,32.4002882,1299.349246,-29.9958333119.6266667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2042,Schulze_2014,-27.6319444,114.54,Fabaceae,Acacia,Acacia idiomorpha,woody,long,1,EcM-AM,16.186,NA,487.183,NA,30.0990362,NA,-27.6319444114.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1551,Dong_2017,-32.829,138.033,Fabaceae,Acacia,Acacia iteaphylla,woody,long,1,EcM-AM,16.41657001,NA,509.8212925,NA,31.05528696,NA,-32.829138.033,-32.829138.033,0.065,0.018,1.086,11.146,16.546,0.763,2060.474,17.916,376.395,29.48792458,493.2827148
1647,Guilherme_Pereira_2019,-30.1911676,115.0593393,Fabaceae,Acacia,Acacia lasiocarpa,woody,long,1,EcM-AM,20.126,NA,NA,NA,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,Guilherme_Pereira_2019,-30.1911676,115.0593393,Fabaceae,Acacia,Acacia lasiocarpa,woody,long,1,EcM-AM,21.196,NA,NA,NA,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,Guilherme_Pereira_2019,-30.1911676,115.0593393,Fabaceae,Acacia,Acacia lasiocarpa,woody,long,1,EcM-AM,15.804,NA,NA,NA,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,Guilherme_Pereira_2019,-30.1911676,115.0593393,Fabaceae,Acacia,Acacia lasiocarpa,woody,long,1,EcM-AM,17.42,NA,NA,NA,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,Guilherme_Pereira_2019,-30.1911676,115.0593393,Fabaceae,Acacia,Acacia lasiocarpa,woody,long,1,EcM-AM,14.911,0.478,NA,31.19456067,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,Guilherme_Pereira_2019,-30.1911676,115.0593393,Fabaceae,Acacia,Acacia lasiocarpa,woody,long,1,EcM-AM,15.02,0.325,NA,46.21538462,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,Guilherme_Pereira_2019,-30.1911676,115.0593393,Fabaceae,Acacia,Acacia lasiocarpa,woody,long,1,EcM-AM,18.851,0.461,NA,40.89154013,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,Guilherme_Pereira_2019,-30.1911676,115.0593393,Fabaceae,Acacia,Acacia lasiocarpa,woody,long,1,EcM-AM,17.403,0.231,NA,75.33766234,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,Guilherme_Pereira_2019,-30.1911676,115.0593393,Fabaceae,Acacia,Acacia lasiocarpa,woody,long,1,EcM-AM,20.276,0.327,NA,62.00611621,NA,NA,-30.1911676115.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2151,Schulze_2014,-15.5852778,127.7633333,Fabaceae,Acacia,Acacia lycopodiifolia,woody,long,1,EcM-AM,15.804,NA,510.605,NA,32.30859276,NA,-15.5852778127.7633333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2160,Schulze_2014,-17.3991667,128.2830556,Fabaceae,Acacia,Acacia lysiphloia,woody,long,1,EcM-AM,15.589,NA,489.32,NA,31.38879979,NA,-17.3991667128.2830556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,Read_2005,-32.55399,117.335394,Fabaceae,Acacia,Acacia meisneri,woody,long,1,EcM-AM,20.5,0.5,NA,41,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,Read_2005,-32.55399,117.335394,Fabaceae,Acacia,Acacia meisneri,woody,long,1,EcM-AM,21.2,0.56,NA,37.85714286,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,Read_2005,-32.55399,117.335394,Fabaceae,Acacia,Acacia meisneri,woody,long,1,EcM-AM,19,0.48,NA,39.58333333,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,Read_2005,-32.55399,117.335394,Fabaceae,Acacia,Acacia meisneri,woody,long,1,EcM-AM,20.3,0.5,NA,40.6,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2106,Schulze_2014,-31.2136111,119.3455556,Fabaceae,Acacia,Acacia merrallii,woody,long,1,EcM-AM,11.848,NA,497.099,NA,41.95636394,NA,-31.2136111119.3455556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Schulze_2014,-30.0063889,119.7886111,Fabaceae,Acacia,Acacia multispicata,woody,long,1,EcM-AM,14.73,NA,530.385,NA,36.00712831,NA,-30.0063889119.7886111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1564,Dong_2017,-35.272,138.69,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,15.94224138,NA,487.7198276,NA,30.59292705,NA,-35.272138.69,-35.272138.69,0.093,0.017,1.353,6.071,13.055,1.648,8294.579,14.744,805.405,53.30310059,371.0210571
1556,Dong_2017,-34.933,138.727,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,16.22859696,NA,510.1000894,NA,31.43217437,NA,-34.933138.727,-34.933138.727,0.13,0.017,1.578,8.941,14.055,1.056,5732.895,14.254,975.738,56.42650986,390.7420349
1754,Niinemets_2009,-33.591,151.28,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,16.6,0.148,538,112.1621622,32.40963855,3635.135135,-33.591151.28,-33.591151.28,0.17,0.027,2.346,8.368,10.45,2.460,15049.842,17.838,1211.952,27.9922123,353.3637085
1562,Dong_2017,-35.608,138.261,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,13.99014599,NA,474.225365,NA,33.8970991,NA,-35.608138.261,-35.608138.261,0.114,0.012,2.119,6.839,12.932,1.648,8294.579,14.913,770.181,54.90503693,325.306366
1555,Dong_2017,-34.005,138.959,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,14.07714048,NA,518.3441397,NA,36.82169262,NA,-34.005138.959,-34.005138.959,0.107,0.017,1.205,8.249,21.657,1.056,5732.895,14.696,472.595,40.14793015,482.3778992
1469,Caldwell_2016,-37.983,145.8,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,15.5,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
1470,Caldwell_2016,-37.983,145.8,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,15.4,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
1471,Caldwell_2016,-37.983,145.8,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,16.3,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
1472,Caldwell_2016,-37.983,145.8,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,10.4,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
1473,Caldwell_2016,-37.983,145.8,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,14.3,NA,NA,NA,NA,NA,-37.983145.8,-37.983145.8,0.186,0.033,3.455,10.616,12.944,1.950,10316.263,13.688,1055.976,19.53261375,365.1089478
1609,Gallagher_2018,-33.53835,151.2827,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,15.7,0.182,NA,86.26373626,NA,NA,-33.53835151.2827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1617,Gallagher_2018,-33.58846,151.28337,Fabaceae,Acacia,Acacia myrtifolia,woody,long,1,EcM-AM,13.6,0.149,NA,91.27516779,NA,NA,-33.58846151.28337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2142,Schulze_2014,-16.0469444,125.6641667,Fabaceae,Acacia,Acacia nuperrima,woody,long,1,EcM-AM,22.447,NA,488.458,NA,21.76050252,NA,-16.0469444125.6641667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2143,Schulze_2014,-15.7136111,126.3869444,Fabaceae,Acacia,Acacia nuperrima,woody,long,1,EcM-AM,16.917,NA,500.687,NA,29.5966779,NA,-15.7136111126.3869444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2127,Schulze_2014,-16.0072222,125.5891667,Fabaceae,Acacia,Acacia nuperrima,woody,long,1,EcM-AM,16.204,NA,508.376,NA,31.37348803,NA,-16.0072222125.5891667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2150,Schulze_2014,-15.5805556,127.7647222,Fabaceae,Acacia,Acacia oligoneura,woody,long,1,EcM-AM,21.104,0.756,509.119,27.91534392,24.12428923,673.4378307,-15.5805556127.7647222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2133,Schulze_2014,-16.0275,125.2313889,Fabaceae,Acacia,Acacia oligoneura,woody,long,1,EcM-AM,20.527,NA,521.852,NA,25.42271155,NA,-16.0275125.2313889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,Dong_2017,-17.896,137.101,Fabaceae,Acacia,Acacia phlebocarpa,woody,long,1,EcM-AM,21.89322163,NA,494.3705094,NA,22.58098501,NA,-17.896137.101,-17.896137.101,0.04,0.022,0.623,15.218,7.793,1.521,2944.842,26.459,645.5,109.989151,413.5150757
2102,Schulze_2014,-22.3213889,118.5436111,Fabaceae,Acacia,Acacia pyrifolia,woody,long,1,EcM-AM,18.464,NA,488.293,NA,26.44567808,NA,-22.3213889118.5436111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2095,Schulze_2014,-22.2541667,117.6697222,Fabaceae,Acacia,Acacia pyrifolia,woody,long,1,EcM-AM,16.804,NA,492.337,NA,29.29879791,NA,-22.2541667117.6697222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,Schulze_2014,-28.7094444,118.6205556,Fabaceae,Acacia,Acacia ramulosa,woody,long,1,EcM-AM,24.974,NA,514.22,NA,20.59021382,NA,-28.7094444118.6205556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2060,Schulze_2014,-24.5336111,114.9822222,Fabaceae,Acacia,Acacia ramulosa,woody,long,1,EcM-AM,19.764,NA,498.032,NA,25.19894758,NA,-24.5336111114.9822222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2063,Schulze_2014,-24.4997222,115.1405556,Fabaceae,Acacia,Acacia ramulosa,woody,long,1,EcM-AM,16.764,NA,509.882,NA,30.41529468,NA,-24.4997222115.1405556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Schulze_2014,-29.6744444,119.3661111,Fabaceae,Acacia,Acacia ramulosa,woody,long,1,EcM-AM,14.834,NA,507.64,NA,34.22138331,NA,-29.6744444119.3661111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2028,Schulze_2014,-28.7094444,118.6205556,Fabaceae,Acacia,Acacia ramulosa,woody,long,1,EcM-AM,13.472,NA,511.473,NA,37.96563242,NA,-28.7094444118.6205556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,Schulze_2014,-30.2625,119.7813889,Fabaceae,Acacia,Acacia sibina,woody,long,1,EcM-AM,13.674,0.278,494.215,49.18705036,36.14267954,1777.751799,-30.2625119.7813889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1725,Hayes_2014,-30.0826445,115.0524686,Fabaceae,Acacia,Acacia spathulifolia,woody,long,1,EcM-AM,12.90300231,0.239003795,413.8063718,53.98660008,32.07054931,1731.37992,-30.0826445115.0524686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2043,Schulze_2014,-27.6319444,114.54,Fabaceae,Acacia,Acacia spathulifolia,woody,long,1,EcM-AM,12.758,NA,416.547,NA,32.64986675,NA,-27.6319444114.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1728,Hayes_2014,-30.1978913,115.073864,Fabaceae,Acacia,Acacia spathulifolia,woody,long,1,EcM-AM,11.51976682,0.307356295,382.9202546,37.48017203,33.24027826,1245.851348,-30.1978913115.073864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,Hayes_2014,-30.0980282,115.0579672,Fabaceae,Acacia,Acacia spathulifolia,woody,long,1,EcM-AM,12.21792243,0.276465095,409.952312,44.19336344,33.55335691,1482.835697,-30.0980282115.0579672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,Hayes_2014,-30.1920924,115.0630152,Fabaceae,Acacia,Acacia spathulifolia,woody,long,1,EcM-AM,12.05581263,0.387051995,415.0954937,31.14778577,34.43115006,1072.454086,-30.1920924115.0630152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,Hayes_2014,-30.2352837,115.0706568,Fabaceae,Acacia,Acacia spathulifolia,woody,long,1,EcM-AM,10.24435701,0.339501195,393.0378268,30.17473032,38.36627584,1157.692027,-30.2352837115.0706568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2099,Schulze_2014,-22.2541667,117.6697222,Fabaceae,Acacia,Acacia startii,woody,long,1,EcM-AM,17.988,NA,510.472,NA,28.37847454,NA,-22.2541667117.6697222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2110,Schulze_2014,-19.9727778,120.2205556,Fabaceae,Acacia,Acacia stellaticeps,woody,long,1,EcM-AM,17.53,NA,507.078,NA,28.92629778,NA,-19.9727778120.2205556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1755,Niinemets_2009,-33.693,151.145,Fabaceae,Acacia,Acacia suaveolens,woody,long,1,EcM-AM,22.85,0.26,539.5,87.88461538,23.61050328,2075,-33.693151.145,-33.693151.145,0.145,0.023,2.149,12.844,10.437,2.460,15049.842,17.461,1163.224,28.57963181,395.3678284
1756,Niinemets_2009,-33.591,151.28,Fabaceae,Acacia,Acacia suaveolens,woody,long,1,EcM-AM,19.4,0.319,528,60.81504702,27.21649485,1655.172414,-33.591151.28,-33.591151.28,0.17,0.027,2.346,8.368,10.45,2.460,15049.842,17.838,1211.952,27.9922123,353.3637085
1569,Edwards_2000,-39.01667,146.3333,Fabaceae,Acacia,Acacia suaveolens,woody,long,1,EcM-AM,16.97,NA,NA,NA,NA,NA,-39.01667146.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1570,Edwards_2000,-39.01667,146.3333,Fabaceae,Acacia,Acacia suaveolens,woody,long,1,EcM-AM,23.1,NA,NA,NA,NA,NA,-39.01667146.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1571,Edwards_2000,-39.01667,146.3333,Fabaceae,Acacia,Acacia suaveolens,woody,long,1,EcM-AM,19.94,NA,NA,NA,NA,NA,-39.01667146.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1572,Edwards_2000,-39.01667,146.3333,Fabaceae,Acacia,Acacia suaveolens,woody,long,1,EcM-AM,24.62,NA,NA,NA,NA,NA,-39.01667146.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1573,Edwards_2000,-39.01667,146.3333,Fabaceae,Acacia,Acacia suaveolens,woody,long,1,EcM-AM,17.57,NA,NA,NA,NA,NA,-39.01667146.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1598,Gallagher_2018,-33.57912,150.36555,Fabaceae,Acacia,Acacia suaveolens,woody,long,1,EcM-AM,18.5,0.134,NA,138.0597015,NA,NA,-33.57912150.36555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1610,Gallagher_2018,-33.53835,151.2827,Fabaceae,Acacia,Acacia suaveolens,woody,long,1,EcM-AM,16.8,0.28,NA,60,NA,NA,-33.53835151.2827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1618,Gallagher_2018,-33.58846,151.28337,Fabaceae,Acacia,Acacia suaveolens,woody,long,1,EcM-AM,18.7,0.173,NA,108.0924855,NA,NA,-33.58846151.28337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2124,Schulze_2014,-16.9055556,125.7611111,Fabaceae,Acacia,Acacia translucens,woody,long,1,EcM-AM,15.518,NA,512.361,NA,33.01720583,NA,-16.9055556125.7611111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1599,Gallagher_2018,-33.57912,150.36555,Fabaceae,Acacia,Acacia ulicifolia,woody,long,1,EcM-AM,13.3,0.14,NA,95,NA,NA,-33.57912150.36555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,Dong_2017,-34.005,138.959,Ericaceae,Acrotriche,Acrotriche affinis,woody,long,0,ErM,10.78517325,NA,519.7719581,NA,48.19319505,NA,-34.005138.959,-34.005138.959,0.107,0.017,1.205,8.249,21.657,1.056,5732.895,14.696,472.595,40.14793015,482.3778992
1245,Dong_2017,-25.755,136.545,Euphorbiaceae,Adriana,Adriana tomentosa,woody,long,0,AM,19.8471243,NA,375.7671614,NA,18.93307845,NA,-25.755136.545,-25.755136.545,0.028,0.018,0.509,14.423,11.094,0.504,537,23.345,93.576,36.569664,670.0490723
622,Gallagher_2018,-33.58846,151.28337,Casuarinaceae,Allocasuarina,Allocasuarina distyla,woody,long,1,EcM-AM,8.82,0.146,NA,60.4109589,NA,NA,-33.58846151.28337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,Schmidt_2003,-12.65,132.9166667,Apocynaceae,Alyxia,Alyxia ruscifolia,woody,long,0,NM-AM,11.3,NA,NA,NA,NA,NA,-12.65132.9166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2692,Dong_2017,-24.631,133.452,Loranthaceae,Amyema,Amyema maidenii,woody,long,0,NM,18.18635185,NA,506.0285185,NA,27.8246304,NA,-24.631133.452,-24.631133.452,0.027,0.021,0.46,9.034,9.107,0.701,1038.842,22.325,208.19,39.60660172,639.8632813
2693,Dong_2017,-24.034,133.972,Loranthaceae,Amyema,Amyema maidenii,woody,long,0,NM,16.49995881,NA,495.5078254,NA,30.03085226,NA,-24.034133.972,-24.034133.972,0.03,0.014,0.4,7.23,8.45,0.701,1038.842,21.404,249.833,45.62840271,626.2821655
2696,Dong_2017,-34.609,138.861,Loranthaceae,Amyema,Amyema miquelii,woody,long,0,NM,19.26102877,NA,411.1945946,NA,21.3485271,NA,-34.609138.861,-34.609138.861,0.092,0.015,0.694,6.039,10.782,1.056,5732.895,16.214,518.933,48.07541275,454.8842468
2697,Dong_2017,-31.315,138.566,Loranthaceae,Amyema,Amyema miquelii,woody,long,0,NM,15.61815961,NA,428.2644137,NA,27.42092695,NA,-31.315138.566,-31.315138.566,0.06,0.027,0.827,11.317,26.642,1.362,1242.526,17.938,276.562,13.4601078,600.9020996
2700,Dong_2017,-34.881,138.708,Loranthaceae,Amyema,Amyema miquelii,woody,long,0,NM,8.24536082,NA,443.7157217,NA,53.81398478,NA,-34.881138.708,-34.881138.708,0.123,0.022,1.259,9.681,26.37,1.056,5732.895,16.046,616.033,48.67550278,403.0910339
2691,Dong_2017,-24.358,132.936,Loranthaceae,Amyema,Amyema preissii,woody,long,0,NM,7.95619946,NA,427.6230009,NA,53.74714436,NA,-24.358132.936,-24.358132.936,0.031,0.02,0.437,6.605,8.45,0.795,1172.737,22.183,232.133,44.6856575,625.2011719
1209,Read_2003,-37.8,145,Escalloniaceae,Anopterus,Anopterus glandulosus,woody,long,0,AM,17.1,0.93,NA,18.38709677,NA,NA,-37.8145,-37.8145,0.104,0.023,1.348,14.884,18.573,1.950,10316.263,15.782,616.805,13.97753429,384.4779358
1210,Read_2003,-37.8,145,Escalloniaceae,Anopterus,Anopterus glandulosus,woody,long,0,AM,14.5,2.76,NA,5.253623188,NA,NA,-37.8145,-37.8145,0.104,0.023,1.348,14.884,18.573,1.950,10316.263,15.782,616.805,13.97753429,384.4779358
1211,Read_2003,-37.8,145,Escalloniaceae,Anopterus,Anopterus glandulosus,woody,long,0,AM,15.3,1.33,NA,11.5037594,NA,NA,-37.8145,-37.8145,0.104,0.023,1.348,14.884,18.573,1.950,10316.263,15.782,616.805,13.97753429,384.4779358
1212,Read_2003,-37.8,145,Escalloniaceae,Anopterus,Anopterus glandulosus,woody,long,0,AM,15.8,3.06,NA,5.163398693,NA,NA,-37.8145,-37.8145,0.104,0.023,1.348,14.884,18.573,1.950,10316.263,15.782,616.805,13.97753429,384.4779358
1213,Read_2003,-37.8,145,Escalloniaceae,Anopterus,Anopterus glandulosus,woody,long,0,AM,16.2,1.23,NA,13.17073171,NA,NA,-37.8145,-37.8145,0.104,0.023,1.348,14.884,18.573,1.950,10316.263,15.782,616.805,13.97753429,384.4779358
7768,Guilherme_Pereira_2019,-30.407139,115.081852,Solanaceae,Anthocercis,Anthocercis littorea,woody,long,0,NA,17.686,NA,NA,NA,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7769,Guilherme_Pereira_2019,-30.407139,115.081852,Solanaceae,Anthocercis,Anthocercis littorea,woody,long,0,NA,11.365,NA,NA,NA,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7770,Guilherme_Pereira_2019,-30.407139,115.081852,Solanaceae,Anthocercis,Anthocercis littorea,woody,long,0,NA,17.619,NA,NA,NA,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7771,Guilherme_Pereira_2019,-30.407139,115.081852,Solanaceae,Anthocercis,Anthocercis littorea,woody,long,0,NA,26.03,NA,NA,NA,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7772,Guilherme_Pereira_2019,-30.407139,115.081852,Solanaceae,Anthocercis,Anthocercis littorea,woody,long,0,NA,20.169,NA,NA,NA,NA,NA,-30.407139115.081852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7773,Guilherme_Pereira_2019,-30.1920924,115.0630152,Solanaceae,Anthocercis,Anthocercis littorea,woody,long,0,NA,23.921,NA,NA,NA,NA,NA,-30.1920924115.0630152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7774,Guilherme_Pereira_2019,-30.1920924,115.0630152,Solanaceae,Anthocercis,Anthocercis littorea,woody,long,0,NA,12.936,NA,NA,NA,NA,NA,-30.1920924115.0630152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7775,Guilherme_Pereira_2019,-30.1920924,115.0630152,Solanaceae,Anthocercis,Anthocercis littorea,woody,long,0,NA,13.6,NA,NA,NA,NA,NA,-30.1920924115.0630152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7776,Guilherme_Pereira_2019,-30.1920924,115.0630152,Solanaceae,Anthocercis,Anthocercis littorea,woody,long,0,NA,15.526,NA,NA,NA,NA,NA,-30.1920924115.0630152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7777,Guilherme_Pereira_2019,-30.1920924,115.0630152,Solanaceae,Anthocercis,Anthocercis littorea,woody,long,0,NA,16.436,NA,NA,NA,NA,NA,-30.1920924115.0630152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,Niinemets_2009,-33.578,151.298,Araliaceae,Astrotricha,Astrotricha floccosa,woody,long,0,AM,20.8,0.697,468,29.84218077,22.5,671.4490674,-33.578151.298,-33.578151.298,NA,NA,NA,NA,NA,2.460,15049.842,18.142,1197.052,27.86154366,351.3186646
256,Niinemets_2009,-33.578,151.298,Araliaceae,Astrotricha,Astrotricha floccosa,woody,long,0,AM,16,0.555,469,28.82882883,29.3125,845.045045,-33.578151.298,-33.578151.298,NA,NA,NA,NA,NA,2.460,15049.842,18.142,1197.052,27.86154366,351.3186646
255,Niinemets_2009,-33.578,151.298,Araliaceae,Astrotricha,Astrotricha floccosa,woody,long,0,AM,12.6,0.457,481,27.57111597,38.17460317,1052.516411,-33.578151.298,-33.578151.298,NA,NA,NA,NA,NA,2.460,15049.842,18.142,1197.052,27.86154366,351.3186646
6934,Read_2005,-32.55399,117.335394,Proteaceae,Banksia,Banksia armata,woody,long,0,NM,5.39,0.24,NA,22.45833333,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6935,Read_2005,-32.55399,117.335394,Proteaceae,Banksia,Banksia armata,woody,long,0,NM,5.24,0.15,NA,34.93333333,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6936,Read_2005,-32.55399,117.335394,Proteaceae,Banksia,Banksia armata,woody,long,0,NM,3.85,0.2,NA,19.25,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6937,Read_2005,-32.55399,117.335394,Proteaceae,Banksia,Banksia armata,woody,long,0,NM,6.95,0.19,NA,36.57894737,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6938,Read_2005,-32.55399,117.335394,Proteaceae,Banksia,Banksia armata,woody,long,0,NM,5.86,0.28,NA,20.92857143,NA,NA,-32.55399117.335394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
